2010-06-30,13.891600,14.794300,14.775300,14.803900,,13.330800,14.054800,12.339000,16.329800,15.927500,
2010-06-29,13.914400,14.865900,14.863000,14.904500,,13.329800,14.053800,12.463500,16.472300,16.019900,
2010-06-28,14.003300,15.151200,15.213000,15.308300,,13.328700,14.033700,12.862100,17.125100,16.566800,
2010-06-25,14.007300,15.177100,15.245900,15.347200,,13.325500,13.990800,12.885900,17.200200,16.664900,
2010-06-24,13.992200,15.129800,15.185500,15.276200,,13.324500,13.979300,12.849000,16.957600,16.594100,
2010-06-23,14.035700,15.265900,15.352500,15.468500,,13.323400,13.992000,13.068400,17.251800,16.791700,
2010-06-22,14.040500,15.284700,15.375600,15.495200,,13.322400,13.970300,13.107200,17.282900,16.820400,
2010-06-21,14.080900,15.418400,15.542000,15.688000,,13.321300,13.933100,13.319600,17.662500,17.005700,
2010-06-18,14.085800,15.439400,15.570500,15.721800,,13.318100,13.926400,13.370700,17.806600,16.955100,
2010-06-17,14.081100,15.425300,15.553900,15.703000,,13.317100,13.936100,13.353300,17.805100,16.902400,
2010-06-16,14.073800,15.410100,15.536900,15.684100,,13.316000,13.884000,13.334400,17.831200,16.864400,
2010-06-15,14.077900,15.429700,15.561700,15.713500,,13.315000,13.866700,13.341400,17.903900,16.943700,
2010-06-14,14.009100,15.212600,15.296800,15.408600,,13.313900,13.879300,13.035300,17.466200,16.503500,
2010-06-11,14.002700,15.191400,15.271000,15.378100,,13.310700,13.897800,13.058300,17.387300,16.360600,
2010-06-10,13.983900,15.141400,15.208100,15.305300,,13.309700,13.839400,12.996700,17.165200,16.344400,
2010-06-09,13.896300,14.859400,14.865400,14.911600,,13.308600,13.909400,12.624500,16.611500,15.706600,
2010-06-08,13.906900,14.890400,14.901500,14.952000,,13.307600,13.917300,12.698900,16.587600,15.743400,
2010-06-07,13.878300,14.806100,14.802000,14.839300,,13.306500,13.910300,12.559300,16.559700,15.554600,
2010-06-04,13.915900,14.933200,14.960500,15.023600,,13.303300,13.908400,12.731200,16.944500,15.768600,
2010-06-03,14.013700,15.256700,15.358800,15.484000,,13.302300,13.818500,13.184400,17.723700,16.411100,
2010-06-02,14.000400,15.215900,15.307500,15.424500,,13.301200,13.828100,13.130400,17.553800,16.369000,
2010-06-01,13.931800,15.002500,15.045600,15.123000,,13.300200,13.846800,12.797700,17.043600,16.048100,
2010-05-28,13.977500,15.149500,15.229600,15.336500,,13.299000,13.838500,13.020700,17.540700,16.211400,
2010-05-27,14.009000,15.260800,15.365700,15.493600,,13.294200,13.810300,13.183400,17.744600,16.451000,
2010-05-26,13.904800,14.925200,14.956400,15.022000,,13.293000,13.864100,12.759100,17.029800,15.685200,
2010-05-25,13.918300,14.965700,15.002900,15.074300,,13.291800,13.890400,12.829600,16.960100,15.808300,
2010-05-24,13.923100,14.989100,15.031000,15.107200,,13.290600,13.876700,12.825000,16.971400,15.969500,
2010-05-21,13.959900,15.109000,15.176800,15.275000,,13.287100,13.901800,12.992400,17.164500,16.231100,
2010-05-20,13.916300,14.974900,15.013100,15.086400,,13.285900,13.885300,12.800200,16.894200,15.973700,
2010-05-19,14.018100,15.301400,15.416500,15.552700,,13.284700,13.847800,13.317600,17.724500,16.453000,
2010-05-18,14.030800,15.343100,15.470100,15.615600,,13.283500,13.853700,13.385200,17.925700,16.457700,
2010-05-17,14.070600,15.478500,15.637200,15.809300,,13.282300,13.813900,13.575600,18.232700,16.751000,
2010-05-14,14.065700,15.470100,15.627600,15.798900,,13.278700,13.823700,13.558200,18.215200,16.749000,
2010-05-13,14.123100,15.668800,15.872700,16.083900,,13.277500,13.761600,13.817600,18.641400,17.251900,
2010-05-12,14.150300,15.757800,15.982100,16.210200,,13.276300,13.747800,13.986600,18.796900,17.375300,
2010-05-11,14.108600,15.626100,15.816400,16.017100,,13.275200,13.749200,13.792300,18.319500,17.228900,
2010-05-10,14.121300,15.671800,15.869600,16.078100,,13.274000,13.751800,13.836600,18.245200,17.470300,
2010-05-07,13.985000,15.239300,15.340700,15.467700,,13.270400,13.781500,13.253800,17.331900,16.538100,
2010-05-06,14.033900,15.393500,15.532700,15.690900,,13.269200,13.830400,13.459200,17.793500,16.781800,
2010-05-05,14.121600,15.686100,15.894400,16.110600,,13.268000,13.766700,13.907500,18.456300,17.341400,
2010-05-04,14.146800,15.778700,16.010300,16.246800,,13.266900,13.738700,13.995000,18.725900,17.617900,
2010-05-03,14.221300,16.035400,16.328900,16.618900,,13.265700,13.695100,14.336700,19.309900,18.248700,
2010-04-30,14.190200,15.943700,16.213400,16.485000,,13.261900,13.721400,14.151200,18.964800,18.255100,
2010-04-29,14.228100,16.070000,16.373400,16.671900,,13.260700,13.688800,14.391000,19.402000,18.328600,
2010-04-28,14.187700,15.944800,16.217300,16.490100,,13.259500,13.657000,14.205900,19.043000,18.143400,
2010-04-27,14.180400,15.924900,16.192600,16.462500,,13.258300,13.698900,14.112200,18.995400,18.232900,
2010-04-26,14.251200,16.172200,16.498800,16.820100,,13.257000,13.640000,14.449800,19.481700,18.891800,
2010-04-23,14.254400,16.188300,16.520300,16.845400,,13.253300,13.633300,14.512000,19.544300,18.835600,
2010-04-22,14.229900,16.105700,16.417500,16.725300,,13.252100,13.653500,14.409300,19.335800,18.624700,
2010-04-21,14.232100,16.118400,16.429000,16.738000,,13.250900,13.674100,14.376200,19.131400,18.900300,
2010-04-20,14.231900,16.124200,16.434900,16.744600,,13.249700,13.643200,14.391100,19.060100,18.969500,
2010-04-19,14.205700,16.040000,16.329500,16.621400,,13.248400,13.641500,14.275900,18.806100,18.818800,
2010-04-16,14.207100,16.059200,16.354900,16.653500,,13.244700,13.664600,14.211600,18.892800,19.051900,
2010-04-15,14.246900,16.196700,16.525200,16.851700,,13.243500,13.620100,14.444200,19.150100,19.330900,
2010-04-14,14.240700,16.179300,16.504500,16.827800,,13.242300,13.607100,14.432000,19.138900,19.257200,
2010-04-13,14.207300,16.069500,16.366900,16.666800,,13.241100,13.626500,14.272500,18.806700,19.068300,
2010-04-12,14.207000,16.075600,16.373600,16.675000,,13.239800,13.608400,14.261700,18.762600,19.178500,
2010-04-09,14.191100,16.033200,16.323100,16.616600,,13.236100,13.568000,14.236700,18.717400,19.007200,
2010-04-08,14.165300,15.949600,16.220900,16.497800,,13.234900,13.558600,14.142100,18.579700,18.749000,
2010-04-07,14.163800,15.951500,16.223100,16.501400,,13.233700,13.568600,14.094000,18.573500,18.878200,
2010-04-06,14.170900,15.982900,16.263000,16.547800,,13.232500,13.502700,14.171100,18.659200,18.904300,
2010-04-05,14.164200,15.966200,16.241600,16.522800,,13.231200,13.483900,14.147200,18.570400,18.913900,
2010-04-01,14.144100,15.904400,16.162200,16.430100,,13.226300,13.557400,14.035400,18.249800,18.919600,
2010-03-31,14.119600,15.822900,16.062200,16.313800,,13.225200,13.576700,13.931700,18.092200,18.694500,
2010-03-30,14.124200,15.840700,16.085500,16.341200,,13.224000,13.559500,13.977300,18.186400,18.663000,
2010-03-29,14.122600,15.837000,16.081000,16.336100,,13.222900,13.566200,13.975100,18.169400,18.652400,
2010-03-26,14.101800,15.776000,16.006900,16.250400,,13.219400,13.562500,13.893900,18.041500,18.520400,
2010-03-25,14.090800,15.742200,15.967200,16.204500,,13.218300,13.536800,13.883500,18.047700,18.330500,
2010-03-24,14.099700,15.771600,16.005100,16.249500,,13.217100,13.568300,13.907000,18.185900,18.376100,
2010-03-23,14.123600,15.847300,16.097800,16.357500,,13.216000,13.637000,13.983500,18.318600,18.591900,
2010-03-22,14.102700,15.782100,16.016900,16.263700,,13.214800,13.635700,13.882400,18.142000,18.499800,
2010-03-19,14.085600,15.736500,15.959300,16.196800,,13.211400,13.620100,13.811600,17.928200,18.507900,
2010-03-18,14.101100,15.789700,16.026600,16.275700,,13.210200,13.626300,13.882200,18.118500,18.586100,
2010-03-17,14.109700,15.823300,16.068400,16.325400,,13.209100,13.639900,13.886300,18.202400,18.751400,
2010-03-16,14.092200,15.769900,16.002600,16.249200,,13.207900,13.630800,13.805800,18.073900,18.666800,
2010-03-15,14.060600,15.668800,15.879700,16.106600,,13.206800,13.603400,13.699000,17.905300,18.357100,
2010-03-12,14.064700,15.695600,15.913600,16.147400,,13.203300,13.594700,13.692700,17.972300,18.530200,
2010-03-11,14.058300,15.674800,15.888700,16.118300,,13.202200,13.589900,13.695400,17.949000,18.401500,
2010-03-10,14.048000,15.645700,15.853300,16.077800,,13.201000,13.586200,13.635700,17.889100,18.389200,
2010-03-09,14.031900,15.594100,15.789500,16.003600,,13.199900,13.591300,13.572500,17.746800,18.277400,
2010-03-08,14.027600,15.586200,15.779400,15.992100,,13.198700,13.576600,13.548500,17.698300,18.322800,
2010-03-05,14.023100,15.577700,15.769400,15.980900,,13.195300,13.578100,13.548400,17.663900,18.295100,
2010-03-04,13.981000,15.438700,15.599000,15.783400,,13.194200,13.611100,13.361000,17.364400,17.974100,
2010-03-03,13.976600,15.432200,15.590700,15.774600,,13.193000,13.602800,13.310800,17.323000,18.085800,
2010-03-02,13.964000,15.388700,15.539200,15.714800,,13.191900,13.600200,13.303100,17.305400,17.826800,
2010-03-01,13.951100,15.348200,15.488900,15.656000,,13.190700,13.589700,13.272100,17.168800,17.721800,
2010-02-26,13.920100,15.250700,15.367400,15.515100,,13.189600,13.591900,13.138400,16.847500,17.589900,
2010-02-25,13.906000,15.213400,15.324200,15.465800,,13.186200,13.559600,13.119500,16.843400,17.416200,
2010-02-24,13.912900,15.242700,15.358600,15.505500,,13.185000,13.535000,13.143600,16.820400,17.586100,
2010-02-23,13.886900,15.163400,15.262600,15.395400,,13.183900,13.538100,13.014800,16.685900,17.450100,
2010-02-22,13.918900,15.275000,15.399500,15.553800,,13.182800,13.487000,13.173900,16.911500,17.711300,
2010-02-19,13.914100,15.265900,15.389500,15.542500,,13.179400,13.476200,13.187100,16.906600,17.636800,
2010-02-18,13.909300,15.255000,15.375300,15.526300,,13.178200,13.471400,13.156700,16.835600,17.686100,
2010-02-17,13.895000,15.211000,15.321400,15.464600,,13.177100,13.495800,13.069700,16.735600,17.651500,
2010-02-16,13.884600,15.176900,15.279100,15.415800,,13.176000,13.531800,13.011400,16.627100,17.613800,
2010-02-12,13.826500,15.002800,15.069600,15.175600,,13.171400,13.512100,12.779500,16.351800,17.207600,
2010-02-11,13.831100,15.022400,15.090200,15.198400,,13.170300,13.490600,12.811600,16.223000,17.357900,
2010-02-10,13.801300,14.927900,14.973600,15.063600,,13.169200,13.503000,12.686900,15.951300,17.197700,
2010-02-09,13.809100,14.952000,15.002100,15.096300,,13.168100,13.535100,12.712000,15.952800,17.282400,
2010-02-08,13.769300,14.824600,14.848300,14.919800,,13.166900,13.558900,12.548400,15.743200,16.955500,
2010-02-05,13.788100,14.886300,14.923900,15.006700,,13.163500,13.580700,12.655900,15.854000,17.032700,
2010-02-04,13.789400,14.902700,14.942100,15.028500,,13.162400,13.552000,12.619700,15.799700,17.286400,
2010-02-03,13.876600,15.190100,15.293300,15.434000,,13.161300,13.509600,13.024800,16.356300,17.924400,
2010-02-02,13.896100,15.254700,15.371900,15.525100,,13.160200,13.534600,13.091800,16.460400,18.124700,
2010-02-01,13.858500,15.139300,15.232600,15.365200,,13.159100,13.519400,12.924000,16.290700,17.871200,
2010-01-29,13.817800,15.009700,15.075400,15.184500,,13.157800,13.539900,12.742300,16.061500,17.578700,
2010-01-28,13.841900,15.098900,15.184900,15.311500,,13.154000,13.507800,12.868500,16.229500,17.796300,
2010-01-27,13.872300,15.197400,15.305600,15.450700,,13.152700,13.511500,13.021400,16.424600,17.969700,
2010-01-26,13.867400,15.189500,15.293900,15.437700,,13.151500,13.515400,12.957400,16.304900,18.155800,
2010-01-25,13.880000,15.233500,15.348300,15.501000,,13.150200,13.516200,13.012000,16.410700,18.258000,
2010-01-22,13.863600,15.186300,15.292900,15.438000,,13.146400,13.531500,12.952500,16.385600,18.097900,
2010-01-21,13.922700,15.377800,15.526800,15.708100,,13.145100,13.534400,13.245100,16.723500,18.484300,
2010-01-20,13.964400,15.514200,15.693300,15.899700,,13.143900,13.505100,13.500600,16.930300,18.691300,
2010-01-19,14.001800,15.647300,15.854400,16.087000,,13.142600,13.482600,13.643200,17.068600,19.206700,
2010-01-15,13.966900,15.545500,15.729700,15.943400,,13.137500,13.497100,13.474900,16.827200,19.075700,
2010-01-14,13.994200,15.640000,15.846800,16.079600,,13.136300,13.468800,13.621900,17.041300,19.257600,
2010-01-13,13.979900,15.597900,15.796500,16.021300,,13.135000,13.434200,13.588500,17.000600,19.094300,
2010-01-12,13.960500,15.536100,15.719300,15.931900,,13.133700,13.464000,13.475300,16.807800,19.055500,
2010-01-11,13.984100,15.622900,15.827700,16.058500,,13.132500,13.410900,13.602700,17.040900,19.234900,
2010-01-08,13.973600,15.596400,15.797100,16.023900,,13.128700,13.403900,13.579100,17.041500,19.120400,
2010-01-07,13.955500,15.537000,15.725500,15.940500,,13.127400,13.391200,13.540100,16.962700,18.862100,
2010-01-06,13.948900,15.520400,15.704100,15.916100,,13.126200,13.398900,13.485400,16.871200,18.941800,
2010-01-05,13.946100,15.513100,15.694700,15.905200,,13.124900,13.409500,13.472200,16.825200,18.951000,
2010-01-04,13.933000,15.480300,15.655400,15.860200,,13.123700,13.351100,13.430300,16.781900,18.892900,
2009-12-31,13.880500,15.320200,15.460300,15.635000,,13.119500,13.334700,13.217700,16.460900,18.537200,
2009-12-30,13.902800,15.388300,15.544600,15.732100,,13.118500,13.358300,13.351800,16.633400,18.551600,
2009-12-29,13.904900,15.402200,15.561500,15.752300,,13.117400,13.339100,13.347900,16.644300,18.666400,
2009-12-28,13.902300,15.396100,15.555200,15.745100,,13.116400,13.320600,13.364300,16.673200,18.577800,
2009-12-24,13.894100,15.374900,15.531600,15.718600,,13.112200,13.337500,13.346000,16.696700,18.461700,
2009-12-23,13.881400,15.332400,15.479700,15.658800,,13.111200,13.371500,13.276200,16.609000,18.380800,
2009-12-22,13.866900,15.283500,15.419500,15.588400,,13.110200,13.374500,13.243000,16.474200,18.215100,
2009-12-21,13.856700,15.249100,15.376300,15.538200,,13.109100,13.404300,13.194100,16.341900,18.171900,
2009-12-18,13.834900,15.182000,15.294200,15.444400,,13.106000,13.464800,13.057800,16.178200,18.129800,
2009-12-17,13.823400,15.146800,15.249900,15.393500,,13.105000,13.490100,12.982300,16.038700,18.157500,
2009-12-16,13.858500,15.273100,15.402700,15.570400,,13.103900,13.429800,13.136700,16.208100,18.578000,
2009-12-15,13.844000,15.223900,15.342800,15.500300,,13.102900,13.420700,13.121700,16.100000,18.354300,
2009-12-14,13.860000,15.275000,15.403800,15.570400,,13.101900,13.446300,13.194900,16.135300,18.490900,
2009-12-11,13.833400,15.193100,15.303000,15.453500,,13.098700,13.448500,13.103400,15.895400,18.321500,
2009-12-10,13.824300,15.165000,15.267500,15.412600,,13.097700,13.464300,13.053000,15.782300,18.323400,
2009-12-09,13.812700,15.130100,15.226100,15.365700,,13.096700,13.484700,12.976000,15.756200,18.283000,
2009-12-08,13.807700,15.118400,15.212100,15.350400,,13.095600,13.495200,12.927000,15.742500,18.331500,
2009-12-07,13.838000,15.225200,15.340900,15.499300,,13.094600,13.461500,13.059500,15.867900,18.684700,
2009-12-04,13.840200,15.242500,15.362000,15.524000,,13.091500,13.429500,13.091400,15.866400,18.755400,
2009-12-03,13.826900,15.196900,15.303100,15.455100,,13.090500,13.474200,13.019300,15.627100,18.762900,
2009-12-02,13.847400,15.260900,15.382400,15.546800,,13.089400,13.496300,13.129200,15.796000,18.806600,
2009-12-01,13.841900,15.240700,15.356100,15.515500,,13.088400,13.514600,13.123100,15.674800,18.756100,
2009-11-30,13.798500,15.094200,15.179200,15.310900,,13.087300,13.545100,12.965900,15.445400,18.275000,
2009-11-27,13.784700,15.058200,15.136700,15.262700,,13.083900,13.535500,12.915600,15.400600,18.197100,
2009-11-25,13.840000,15.252800,15.373600,15.537700,,13.081600,13.499800,13.138900,15.730500,18.804000,
2009-11-24,13.816700,15.175900,15.282000,15.431800,,13.080500,13.490700,13.078200,15.663900,18.471800,
2009-11-23,13.821900,15.202100,15.314000,15.469600,,13.079400,13.461900,13.084400,15.706400,18.632100,
2009-11-20,13.776500,15.061700,15.146100,15.276800,,13.076000,13.455400,12.908200,15.532100,18.231000,
2009-11-19,13.787600,15.101800,15.194800,15.333400,,13.074900,13.456100,12.947600,15.594600,18.371300,
2009-11-18,13.829700,15.244500,15.369800,15.536500,,13.073800,13.447900,13.123500,15.897100,18.731100,
2009-11-17,13.833200,15.258000,15.387100,15.557100,,13.072700,13.464300,13.127500,15.953600,18.770300,
2009-11-16,13.834600,15.267900,15.399100,15.571600,,13.071600,13.465200,13.113900,15.958500,18.875400,
2009-11-13,13.785400,15.120900,15.220000,15.365100,,13.068200,13.413700,12.924500,15.633700,18.590000,
2009-11-12,13.767200,15.066400,15.153200,15.288100,,13.067100,13.396500,12.851000,15.500600,18.500600,
2009-11-10,13.777300,15.106100,15.203600,15.347000,,13.064800,13.370400,12.917300,15.641900,18.534000,
2009-11-09,13.782500,15.130400,15.233800,15.382800,,13.063700,13.361600,12.914900,15.706100,18.676500,
2009-11-06,13.713800,14.917800,14.978100,15.089300,,13.060300,13.349100,12.630600,15.381100,18.158600,
2009-11-05,13.708200,14.906600,14.965600,15.075800,,13.059200,13.329800,12.597300,15.400900,18.166100,
2009-11-04,13.657300,14.752000,14.776500,14.858600,,13.058100,13.310300,12.359000,15.018600,17.986100,
2009-11-03,13.644800,14.707100,14.726400,14.801500,,13.057000,13.333300,12.341100,15.114400,17.643600,
2009-11-02,13.645600,14.712900,14.728200,14.803000,,13.055900,13.361000,12.311200,14.897000,17.904400,
2009-10-30,13.626100,14.654000,14.659400,14.724700,,13.053700,13.371900,12.232500,14.872100,17.714800,
2009-10-29,13.698100,14.894600,14.951700,15.061300,,13.051500,13.314200,12.585600,15.306000,18.232000,
2009-10-28,13.634400,14.688900,14.703700,14.776700,,13.050500,13.354600,12.307700,14.962000,17.737000,
2009-10-27,13.696300,14.898200,14.960500,15.074200,,13.049400,13.324400,12.551400,15.461500,18.253800,
2009-10-26,13.703100,14.928400,15.000000,15.120800,,13.048300,13.276900,12.593300,15.632300,18.271000,
2009-10-23,13.740100,15.054200,15.153000,15.298000,,13.045100,13.305200,12.742100,15.837400,18.629000,
2009-10-22,13.775800,15.170500,15.295800,15.463500,,13.044000,13.324800,12.899100,16.100600,18.860500,
2009-10-21,13.748300,15.086800,15.193500,15.346000,,13.042900,13.320700,12.762400,15.919400,18.751700,
2009-10-20,13.771100,15.157700,15.281100,15.447200,,13.041800,13.351000,12.874800,16.100900,18.824000,
2009-10-19,13.783100,15.201200,15.336500,15.511700,,13.040800,13.317500,12.954500,16.271300,18.834400,
2009-10-16,13.749500,15.098500,15.213000,15.369400,,13.037500,13.306700,12.834100,16.111800,18.541900,
2009-10-15,13.772000,15.177400,15.310100,15.482200,,13.036400,13.285600,12.938600,16.288200,18.729100,
2009-10-14,13.765800,15.160000,15.288900,15.458400,,13.035400,13.306400,12.885600,16.252200,18.757900,
2009-10-13,13.714300,14.990000,15.082900,15.220800,,13.034300,13.345800,12.662900,15.958400,18.314600,
2009-10-09,13.704600,14.974200,15.066100,15.202800,,13.030000,13.296300,12.642200,15.991200,18.276300,
2009-10-08,13.696700,14.947300,15.031900,15.163400,,13.028900,13.355800,12.571100,15.870300,18.321300,
2009-10-07,13.668100,14.850300,14.914200,15.027300,,13.027800,13.384600,12.477500,15.680000,18.000400,
2009-10-06,13.659100,14.830800,14.891200,15.001500,,13.026800,13.339800,12.436900,15.661000,18.010800,
2009-10-05,13.616800,14.695600,14.728400,14.814300,,13.025700,13.347500,12.268800,15.435600,17.658000,
2009-10-02,13.575300,14.573500,14.579800,14.644200,,13.022400,13.340300,12.089000,15.137300,17.495200,
2009-10-01,13.590300,14.623000,14.640400,14.714300,,13.021400,13.355500,12.143300,15.252400,17.613500,
2009-09-30,13.661500,14.860600,14.930100,15.048700,,13.020200,13.304600,12.464100,15.739300,18.152600,
2009-09-29,13.665800,14.873900,14.948200,15.069700,,13.019100,13.310400,12.504200,15.843800,18.069600,
2009-09-28,13.670100,14.889500,14.966500,15.090600,,13.018000,13.310300,12.532200,15.836000,18.114500,
2009-09-25,13.622000,14.747500,14.794100,14.893200,,13.014600,13.293500,12.311000,15.504500,17.947600,
2009-09-24,13.635300,14.793300,14.849700,14.957200,,13.013500,13.279200,12.385700,15.592500,18.023900,
2009-09-23,13.665800,14.899600,14.980700,15.109500,,13.012400,13.261200,12.503700,15.881300,18.279300,
2009-09-22,13.689200,14.979700,15.079500,15.223600,,13.011300,13.234700,12.630400,16.094500,18.387000,
2009-09-21,13.663200,14.896800,14.979600,15.108200,,13.010200,13.218600,12.547600,15.944300,18.136800,
2009-09-18,13.674700,14.943800,15.036100,15.174000,,13.006800,13.219900,12.589800,15.980500,18.341000,
2009-09-17,13.671300,14.932800,15.023100,15.159600,,13.005700,13.253900,12.557400,15.971500,18.337100,
2009-09-16,13.677800,14.962100,15.059400,15.201900,,13.004500,13.211800,12.593800,16.043300,18.428700,
2009-09-15,13.631600,14.814700,14.880600,14.995900,,13.003400,13.210700,12.402500,15.736400,18.108300,
2009-09-14,13.617900,14.768600,14.823500,14.929500,,13.002300,13.223600,12.363900,15.579500,17.990200,
2009-09-11,13.607300,14.744100,14.792200,14.894400,,12.998900,13.244300,12.285900,15.430700,18.124900,
2009-09-10,13.606100,14.742000,14.789800,14.891400,,12.997800,13.236900,12.299700,15.421500,18.087400,
2009-09-09,13.571700,14.641800,14.668900,14.752800,,12.996700,13.168900,12.173000,15.225100,17.898500,
2009-09-08,13.546400,14.562500,14.572100,14.641300,,12.995600,13.165800,12.078600,15.013600,17.746400,
2009-09-04,13.507700,14.444200,14.431400,14.479800,,12.991100,13.161200,11.970300,14.828300,17.354600,
2009-09-03,13.470700,14.323900,14.287300,14.314900,,12.990000,13.203300,11.814700,14.627200,17.053200,
2009-09-02,13.452300,14.269800,14.220600,14.239000,,12.988900,13.217700,11.714200,14.450700,17.063600,
2009-09-01,13.453300,14.277500,14.231300,14.251200,,12.987800,13.177800,11.749700,14.513800,17.004700,
2009-08-31,13.515500,14.480300,14.475300,14.531300,,12.986600,13.164200,12.015000,14.857000,17.489600,
2009-08-28,13.532500,14.545300,14.556200,14.625000,,12.983100,13.129900,12.112100,15.047300,17.585000,
2009-08-27,13.531500,14.543600,14.554700,14.623100,,12.981900,13.116900,12.134500,15.055100,17.520300,
2009-08-26,13.520100,14.507200,14.511900,14.574100,,12.980800,13.124500,12.099600,15.027400,17.377100,
2009-08-25,13.522000,14.519600,14.526700,14.591600,,12.979600,13.111700,12.096100,15.030900,17.480200,
2009-08-24,13.512300,14.492800,14.494400,14.554600,,12.978400,13.091800,12.067600,14.968500,17.426700,
2009-08-21,13.504800,14.478600,14.479400,14.537800,,12.974900,13.052500,12.074100,14.996400,17.325000,
2009-08-20,13.453400,14.312900,14.280800,14.310600,,12.973800,13.097900,11.850900,14.714900,16.941000,
2009-08-19,13.423900,14.226500,14.177300,14.192800,,12.972600,13.077500,11.722500,14.561300,16.804400,
2009-08-18,13.401400,14.160100,14.098500,14.103000,,12.971500,13.056900,11.641000,14.464400,16.646200,
2009-08-17,13.373500,14.071200,13.990800,13.979900,,12.970300,13.091500,11.522000,14.251300,16.483900,
2009-08-14,13.439800,14.291900,14.257400,14.286000,,12.966800,13.069300,11.806400,14.672200,16.988100,
2009-08-13,13.460300,14.361200,14.343100,14.384700,,12.965600,13.048000,11.907700,14.888900,17.067500,
2009-08-12,13.431100,14.274200,14.239700,14.266400,,12.964500,12.996500,11.824700,14.767400,16.804800,
2009-08-11,13.402200,14.187600,14.135200,14.147400,,12.963300,13.000600,11.686300,14.577600,16.704200,
2009-08-10,13.429000,14.275900,14.243200,14.271000,,12.962200,12.967000,11.832700,14.806000,16.795400,
2009-08-07,13.431100,14.295600,14.268300,14.300500,,12.958700,12.911800,11.871400,14.867500,16.828900,
2009-08-06,13.405900,14.218900,14.172200,14.190700,,12.957500,12.956600,11.714100,14.547200,16.912100,
2009-08-05,13.417800,14.259900,14.223300,14.249600,,12.956300,12.940200,11.778700,14.692600,16.937400,
2009-08-04,13.424600,14.279200,14.246400,14.275900,,12.955200,12.973500,11.809200,14.715600,16.958600,
2009-08-03,13.421500,14.273800,14.238000,14.266600,,12.954000,12.982700,11.773300,14.614100,17.083800,
2009-07-31,13.372100,14.117300,14.050300,14.051700,,12.950500,13.029600,11.595300,14.306000,16.676800,
2009-07-30,13.354600,14.068700,13.994700,13.988000,,12.949400,12.949500,11.586600,14.307300,16.419800,
2009-07-29,13.315700,13.950500,13.853500,13.826900,,12.948200,12.926500,11.449600,14.094700,16.141000,
2009-07-28,13.326800,13.987700,13.899300,13.879600,,12.947000,12.926200,11.499200,14.207200,16.189600,
2009-07-27,13.331600,14.007600,13.923200,13.907000,,12.945900,12.902600,11.529300,14.233300,16.243900,
2009-07-24,13.323100,13.988100,13.899800,13.880700,,12.942400,12.912600,11.495200,14.166500,16.248800,
2009-07-23,13.307500,13.942200,13.844600,13.817500,,12.941200,12.888100,11.459400,14.062400,16.121200,
2009-07-22,13.253600,13.774400,13.642400,13.587800,,12.940100,12.954500,11.199000,13.680800,15.903800,
2009-07-21,13.251800,13.766600,13.632300,13.575800,,12.938900,12.980600,11.203300,13.624500,15.868800,
2009-07-20,13.237000,13.730000,13.590400,13.528700,,12.937700,12.917700,11.162500,13.620400,15.769800,
2009-07-17,13.192200,13.600200,13.437200,13.354700,,12.934200,12.874100,11.036000,13.413300,15.414200,
2009-07-16,13.197100,13.616800,13.457100,13.377800,,12.933100,12.897200,11.040100,13.446200,15.480000,
2009-07-15,13.171900,13.545800,13.372100,13.281300,,12.931900,12.869000,10.944800,13.280800,15.388800,
2009-07-14,13.092300,13.300300,13.081300,12.952300,,12.930800,12.931400,10.629700,12.864100,14.861300,
2009-07-13,13.080400,13.262500,13.035600,12.900600,,12.929600,12.976000,10.573200,12.760500,14.812300,
2009-07-10,13.018100,13.087000,12.828800,12.668600,,12.926100,12.976500,10.315200,12.462300,14.558800,
2009-07-09,13.024700,13.115900,12.862300,12.706500,,12.925000,12.913200,10.357000,12.470100,14.666700,
2009-07-08,13.014800,13.082100,12.822800,12.661800,,12.923800,12.962800,10.320000,12.424700,14.554300,
2009-07-07,13.017600,13.102600,12.848600,12.692000,,12.922600,12.890000,10.331800,12.510500,14.634900,
2009-07-06,13.067000,13.255000,13.029600,12.896600,,12.921500,12.869200,10.538800,12.776100,14.922900,
2009-07-02,13.063900,13.258800,13.037100,12.907000,,12.916800,12.865000,10.511700,12.875800,14.960300,
2009-07-01,13.138800,13.492300,13.315600,13.223100,,12.915700,12.831000,10.826600,13.303100,15.414100,
2009-06-30,13.117100,13.424800,13.235200,13.131200,,12.914500,12.826000,10.778500,13.165700,15.196500,
2009-06-29,13.134100,13.476000,13.294700,13.198000,,12.913300,12.830500,10.869900,13.191700,15.280000,
2009-06-26,13.110900,13.414800,13.223800,13.118900,,12.909900,12.824800,10.772100,13.128900,15.185500,
2009-06-25,13.106900,13.403700,13.209100,13.101500,,12.908700,12.809300,10.785100,13.032700,15.158600,
2009-06-24,13.051800,13.249900,13.026800,12.896300,,12.907600,12.743400,10.558800,12.734000,14.987900,
2009-06-23,13.033300,13.194200,12.959700,12.820300,,12.906400,12.758700,10.489800,12.579300,14.908600,
2009-06-22,13.021400,13.160500,12.922600,12.778600,,12.905300,12.741100,10.465500,12.617600,14.738800,
2009-06-19,13.097000,13.403400,13.212700,13.108000,,12.901800,12.688300,10.794100,13.105900,15.178300,
2009-06-18,13.080700,13.357200,13.158600,13.046500,,12.900600,12.653200,10.760300,13.038200,15.033100,
